filename,search_strategy,heuristic_strategy,combination,run,cost,time,nodes_explored,feasible,optimal,heuristic_time,heuristic_calls,heuristic_improvements,bb_time,heuristic_efficiency,num_users,num_sets
scp49.txt,depth_first,none,depth_first_none,1,inf,120.00377202033997,3071,False,False,0.0,0,0,120.00377202033997,0.0,200,1000
scp49.txt,depth_first,basic,depth_first_basic,1,747.0,120.00222969055176,2977,True,False,0.3029983043670654,15,0,119.69923138618468,0.0,200,1000
scp49.txt,depth_first,intermediate,depth_first_intermediate,1,664.0,120.0382149219513,1618,True,False,55.80673265457153,12,2,64.23148226737976,0.1666666666666666,200,1000
scp49.txt,depth_first,advanced,depth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp49.txt,breadth_first,none,breadth_first_none,1,inf,120.0258173942566,2988,False,False,0.0,0,0,120.0258173942566,0.0,200,1000
scp49.txt,breadth_first,basic,breadth_first_basic,1,747.0,120.02173948287964,2991,True,False,0.2809987068176269,15,0,119.740740776062,0.0,200,1000
scp49.txt,breadth_first,intermediate,breadth_first_intermediate,1,664.0,120.00233554840088,1687,True,False,51.58382320404053,12,2,68.41851234436035,0.1666666666666666,200,1000
scp49.txt,breadth_first,advanced,breadth_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp49.txt,best_first,none,best_first_none,1,inf,120.02754855155943,2993,False,False,0.0,0,0,120.02754855155943,0.0,200,1000
scp49.txt,best_first,basic,best_first_basic,1,747.0,120.0021629333496,3101,True,False,0.4669997692108154,15,0,119.5351631641388,0.0,200,1000
scp49.txt,best_first,intermediate,best_first_intermediate,1,664.0,120.00206470489502,1671,True,False,53.616544246673584,12,2,66.38552045822144,0.1666666666666666,200,1000
scp49.txt,best_first,advanced,best_first_advanced,1,inf,120.0,0,,False,0.0,0,0,120.0,0.0,200,1000
scp49.txt,hybrid_df_bf,none,hybrid_df_bf_none,1,inf,120.06050324440002,2971,False,False,0.0,0,0,120.06050324440002,0.0,200,1000
scp49.txt,hybrid_df_bf,basic,hybrid_df_bf_basic,1,747.0,120.02697610855104,3021,True,False,0.4796757698059082,15,0,119.54730033874512,0.0,200,1000
