,,cost,cost,cost,cost,time,time,time,time,bb_time,heuristic_time,nodes_explored,nodes_explored,nodes_explored,optimal,optimal,heuristic_calls,heuristic_improvements,heuristic_efficiency
,,mean,min,std,count,mean,min,max,std,mean,mean,mean,min,max,sum,count,mean,mean,mean
filename,combination,,,,,,,,,,,,,,,,,,
scpb1.txt,best_first_none,inf,inf,,1,120.0432,120.0432,120.0432,,120.0432,0.0,835.0,835,835,0,1,0.0,0.0,0.0
scpb1.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb1.txt,breadth_first_basic,77.0,77.0,,1,120.0031,120.0031,120.0031,,119.1819,0.8212,774.0,774,774,0,1,6.0,0.0,0.0
scpb1.txt,breadth_first_intermediate,72.0,72.0,,1,120.0404,120.0404,120.0404,,41.098,78.9424,307.0,307,307,0,1,6.0,2.0,0.3333
scpb1.txt,breadth_first_none,inf,inf,,1,120.0435,120.0435,120.0435,,120.0435,0.0,864.0,864,864,0,1,0.0,0.0,0.0
scpb1.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb1.txt,depth_first_basic,77.0,77.0,,1,120.0133,120.0133,120.0133,,119.2153,0.798,865.0,865,865,0,1,7.0,0.0,0.0
scpb1.txt,depth_first_intermediate,72.0,72.0,,1,120.1581,120.1581,120.1581,,39.4886,80.6696,277.0,277,277,0,1,5.0,2.0,0.4
scpb1.txt,depth_first_none,inf,inf,,1,120.0919,120.0919,120.0919,,120.0919,0.0,832.0,832,832,0,1,0.0,0.0,0.0
scpb1.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb1.txt,hybrid_df_bf_basic,77.0,77.0,,1,120.0556,120.0556,120.0556,,119.1906,0.865,830.0,830,830,0,1,7.0,0.0,0.0
scpb1.txt,hybrid_df_bf_intermediate,72.0,72.0,,1,120.0248,120.0248,120.0248,,39.356,80.6688,294.0,294,294,0,1,5.0,2.0,0.4
scpb1.txt,hybrid_df_bf_none,inf,inf,,1,120.1172,120.1172,120.1172,,120.1172,0.0,826.0,826,826,0,1,0.0,0.0,0.0
scpb1.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb1.txt,most_fractional_basic,77.0,77.0,,1,120.0871,120.0871,120.0871,,119.2601,0.827,825.0,825,825,0,1,7.0,0.0,0.0
scpb1.txt,most_fractional_intermediate,72.0,72.0,,1,120.0211,120.0211,120.0211,,39.0962,80.925,292.0,292,292,0,1,5.0,2.0,0.4
scpb1.txt,most_fractional_none,inf,inf,,1,120.0486,120.0486,120.0486,,120.0486,0.0,806.0,806,806,0,1,0.0,0.0,0.0
scpb2.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb2.txt,best_first_basic,86.0,86.0,,1,120.123,120.123,120.123,,118.063,2.06,610.0,610,610,0,1,6.0,0.0,0.0
scpb2.txt,best_first_intermediate,83.0,83.0,,1,126.1931,126.1931,126.1931,,0.003,126.1901,0.0,0,0,0,1,4.0,1.0,0.25
scpb2.txt,best_first_none,inf,inf,,1,120.4234,120.4234,120.4234,,120.4234,0.0,675.0,675,675,0,1,0.0,0.0,0.0
scpb2.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb2.txt,breadth_first_basic,86.0,86.0,,1,120.1071,120.1071,120.1071,,119.1921,0.915,779.0,779,779,0,1,6.0,0.0,0.0
scpb2.txt,breadth_first_intermediate,83.0,83.0,,1,120.074,120.074,120.074,,19.3796,100.6943,96.0,96,96,0,1,4.0,1.0,0.25
scpb2.txt,breadth_first_none,inf,inf,,1,120.0383,120.0383,120.0383,,120.0383,0.0,725.0,725,725,0,1,0.0,0.0,0.0
scpb2.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb2.txt,depth_first_basic,86.0,86.0,,1,120.0186,120.0186,120.0186,,118.3028,1.7158,654.0,654,654,0,1,6.0,0.0,0.0
scpb2.txt,depth_first_intermediate,83.0,83.0,,1,124.8962,124.8962,124.8962,,0.002,124.8942,0.0,0,0,0,1,4.0,1.0,0.25
scpb2.txt,depth_first_none,inf,inf,,1,120.2457,120.2457,120.2457,,120.2457,0.0,836.0,836,836,0,1,0.0,0.0,0.0
scpb2.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb2.txt,hybrid_df_bf_basic,86.0,86.0,,1,120.11,120.11,120.11,,119.122,0.988,700.0,700,700,0,1,6.0,0.0,0.0
scpb2.txt,hybrid_df_bf_intermediate,83.0,83.0,,1,120.0184,120.0184,120.0184,,6.952,113.0664,46.0,46,46,0,1,4.0,1.0,0.25
scpb2.txt,hybrid_df_bf_none,inf,inf,,1,120.0975,120.0975,120.0975,,120.0975,0.0,698.0,698,698,0,1,0.0,0.0,0.0
scpb2.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb2.txt,most_fractional_basic,86.0,86.0,,1,120.0249,120.0249,120.0249,,119.0189,1.006,734.0,734,734,0,1,6.0,0.0,0.0
scpb2.txt,most_fractional_intermediate,79.0,79.0,,1,120.0245,120.0245,120.0245,,16.67,103.3545,121.0,121,121,0,1,5.0,2.0,0.4
scpb2.txt,most_fractional_none,inf,inf,,1,120.06,120.06,120.06,,120.06,0.0,696.0,696,696,0,1,0.0,0.0,0.0
scpb3.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb3.txt,best_first_basic,89.0,89.0,,1,120.0592,120.0592,120.0592,,119.1702,0.889,841.0,841,841,0,1,7.0,0.0,0.0
scpb3.txt,best_first_intermediate,82.0,82.0,,1,120.0877,120.0877,120.0877,,46.334,73.7537,353.0,353,353,0,1,6.0,2.0,0.3333
scpb3.txt,best_first_none,inf,inf,,1,120.053,120.053,120.053,,120.053,0.0,869.0,869,869,0,1,0.0,0.0,0.0
scpb3.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb3.txt,breadth_first_basic,89.0,89.0,,1,120.0577,120.0577,120.0577,,119.1257,0.932,850.0,850,850,0,1,7.0,0.0,0.0
scpb3.txt,breadth_first_intermediate,82.0,82.0,,1,120.0836,120.0836,120.0836,,50.3803,69.7033,355.0,355,355,0,1,6.0,2.0,0.3333
scpb3.txt,breadth_first_none,inf,inf,,1,120.1276,120.1276,120.1276,,120.1276,0.0,840.0,840,840,0,1,0.0,0.0,0.0
scpb3.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb3.txt,depth_first_basic,89.0,89.0,,1,120.118,120.118,120.118,,119.207,0.911,836.0,836,836,0,1,7.0,0.0,0.0
scpb3.txt,depth_first_intermediate,82.0,82.0,,1,120.1366,120.1366,120.1366,,43.7167,76.42,327.0,327,327,0,1,6.0,2.0,0.3333
scpb3.txt,depth_first_none,inf,inf,,1,120.035,120.035,120.035,,120.035,0.0,876.0,876,876,0,1,0.0,0.0,0.0
scpb3.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb3.txt,hybrid_df_bf_basic,89.0,89.0,,1,120.137,120.137,120.137,,118.671,1.466,849.0,849,849,0,1,7.0,0.0,0.0
scpb3.txt,hybrid_df_bf_intermediate,82.0,82.0,,1,120.1308,120.1308,120.1308,,47.7211,72.4097,338.0,338,338,0,1,6.0,2.0,0.3333
scpb3.txt,hybrid_df_bf_none,inf,inf,,1,120.2048,120.2048,120.2048,,120.2048,0.0,852.0,852,852,0,1,0.0,0.0,0.0
scpb3.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb3.txt,most_fractional_basic,89.0,89.0,,1,120.0889,120.0889,120.0889,,119.2259,0.863,844.0,844,844,0,1,7.0,0.0,0.0
scpb3.txt,most_fractional_intermediate,82.0,82.0,,1,120.0735,120.0735,120.0735,,49.093,70.9804,375.0,375,375,0,1,6.0,2.0,0.3333
scpb3.txt,most_fractional_none,inf,inf,,1,120.1142,120.1142,120.1142,,120.1142,0.0,868.0,868,868,0,1,0.0,0.0,0.0
scpb4.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb4.txt,best_first_basic,89.0,89.0,,1,120.0237,120.0237,120.0237,,119.1447,0.879,828.0,828,828,0,1,7.0,0.0,0.0
scpb4.txt,best_first_intermediate,83.0,83.0,,1,120.0639,120.0639,120.0639,,81.5335,38.5304,576.0,576,576,0,1,7.0,1.0,0.1429
scpb4.txt,best_first_none,inf,inf,,1,120.0876,120.0876,120.0876,,120.0876,0.0,823.0,823,823,0,1,0.0,0.0,0.0
scpb4.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb4.txt,breadth_first_basic,89.0,89.0,,1,120.0136,120.0136,120.0136,,119.0796,0.934,836.0,836,836,0,1,7.0,0.0,0.0
scpb4.txt,breadth_first_intermediate,83.0,83.0,,1,120.007,120.007,120.007,,82.8436,37.1634,586.0,586,586,0,1,7.0,1.0,0.1429
scpb4.txt,breadth_first_none,inf,inf,,1,120.0698,120.0698,120.0698,,120.0698,0.0,818.0,818,818,0,1,0.0,0.0,0.0
scpb4.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb4.txt,depth_first_basic,89.0,89.0,,1,120.0363,120.0363,120.0363,,119.0903,0.946,836.0,836,836,0,1,7.0,0.0,0.0
scpb4.txt,depth_first_intermediate,83.0,83.0,,1,120.076,120.076,120.076,,82.3243,37.7517,582.0,582,582,0,1,7.0,1.0,0.1429
scpb4.txt,depth_first_none,inf,inf,,1,120.1213,120.1213,120.1213,,120.1213,0.0,810.0,810,810,0,1,0.0,0.0,0.0
scpb4.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb4.txt,hybrid_df_bf_basic,89.0,89.0,,1,120.1102,120.1102,120.1102,,119.1792,0.931,825.0,825,825,0,1,7.0,0.0,0.0
scpb4.txt,hybrid_df_bf_intermediate,83.0,83.0,,1,120.0671,120.0671,120.0671,,81.4997,38.5674,576.0,576,576,0,1,7.0,1.0,0.1429
scpb4.txt,hybrid_df_bf_none,inf,inf,,1,120.083,120.083,120.083,,120.083,0.0,815.0,815,815,0,1,0.0,0.0,0.0
scpb4.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpb4.txt,most_fractional_basic,89.0,89.0,,1,120.0369,120.0369,120.0369,,119.1179,0.919,824.0,824,824,0,1,7.0,0.0,0.0
scpb4.txt,most_fractional_intermediate,83.0,83.0,,1,120.1136,120.1136,120.1136,,85.8966,34.217,598.0,598,598,0,1,7.0,1.0,0.1429
scpb4.txt,most_fractional_none,inf,inf,,1,120.0073,120.0073,120.0073,,120.0073,0.0,810.0,810,810,0,1,0.0,0.0,0.0
scpb5.txt,best_first_advanced,72.0,72.0,,1,122.3949,122.3949,122.3949,,74.8332,47.5617,400.0,400,400,1,1,2.0,0.0,0.0
scpb5.txt,best_first_basic,78.0,78.0,,1,120.0512,120.0512,120.0512,,119.1422,0.909,683.0,683,683,0,1,6.0,0.0,0.0
scpb5.txt,best_first_intermediate,75.0,75.0,,1,120.0184,120.0184,120.0184,,78.6036,41.4148,454.0,454,454,0,1,6.0,1.0,0.1667
scpb5.txt,best_first_none,inf,inf,,1,120.0949,120.0949,120.0949,,120.0949,0.0,718.0,718,718,0,1,0.0,0.0,0.0
scpb5.txt,breadth_first_advanced,inf,inf,,1,120.1013,120.1013,120.1013,,120.1013,0.0,511.0,511,511,0,1,0.0,0.0,0.0
scpb5.txt,breadth_first_basic,78.0,78.0,,1,120.0172,120.0172,120.0172,,118.4882,1.529,553.0,553,553,0,1,5.0,0.0,0.0
scpb5.txt,breadth_first_intermediate,75.0,75.0,,1,120.1901,120.1901,120.1901,,84.1619,36.0282,403.0,403,403,1,1,6.0,1.0,0.1667
scpb5.txt,breadth_first_none,inf,inf,,1,120.1208,120.1208,120.1208,,120.1208,0.0,535.0,535,535,0,1,0.0,0.0,0.0
scpb5.txt,depth_first_advanced,inf,inf,,1,120.6553,120.6553,120.6553,,120.6553,0.0,181.0,181,181,0,1,0.0,0.0,0.0
scpb5.txt,depth_first_basic,78.0,78.0,,1,120.1112,120.1112,120.1112,,119.2192,0.892,502.0,502,502,0,1,5.0,0.0,0.0
scpb5.txt,depth_first_intermediate,75.0,75.0,,1,120.0912,120.0912,120.0912,,81.8913,38.1999,358.0,358,358,1,1,6.0,1.0,0.1667
scpb5.txt,depth_first_none,inf,inf,,1,120.0446,120.0446,120.0446,,120.0446,0.0,145.0,145,145,0,1,0.0,0.0,0.0
scpb5.txt,hybrid_df_bf_advanced,72.0,72.0,,1,126.1214,126.1214,126.1214,,80.2074,45.914,379.0,379,379,1,1,2.0,0.0,0.0
scpb5.txt,hybrid_df_bf_basic,78.0,78.0,,1,120.1498,120.1498,120.1498,,119.2458,0.904,696.0,696,696,0,1,6.0,0.0,0.0
scpb5.txt,hybrid_df_bf_intermediate,75.0,75.0,,1,120.1164,120.1164,120.1164,,81.6902,38.4261,466.0,466,466,1,1,6.0,1.0,0.1667
scpb5.txt,hybrid_df_bf_none,inf,inf,,1,120.0333,120.0333,120.0333,,120.0333,0.0,691.0,691,691,0,1,0.0,0.0,0.0
scpb5.txt,most_fractional_advanced,inf,inf,,1,120.162,120.162,120.162,,120.162,0.0,410.0,410,410,0,1,0.0,0.0,0.0
scpb5.txt,most_fractional_basic,78.0,78.0,,1,120.1296,120.1296,120.1296,,118.608,1.5216,473.0,473,473,0,1,5.0,0.0,0.0
scpb5.txt,most_fractional_intermediate,75.0,75.0,,1,120.0057,120.0057,120.0057,,83.5064,36.4993,339.0,339,339,1,1,6.0,1.0,0.1667
scpb5.txt,most_fractional_none,inf,inf,,1,120.3964,120.3964,120.3964,,120.3964,0.0,298.0,298,298,0,1,0.0,0.0,0.0
scpc1.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,best_first_basic,258.0,258.0,,1,120.1923,120.1923,120.1923,,118.0783,2.114,741.0,741,741,0,1,6.0,0.0,0.0
scpc1.txt,best_first_intermediate,251.0,251.0,,1,692.1835,692.1835,692.1835,,0.003,692.1805,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,best_first_none,inf,inf,,1,120.1304,120.1304,120.1304,,120.1304,0.0,766.0,766,766,0,1,0.0,0.0,0.0
scpc1.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,breadth_first_basic,258.0,258.0,,1,120.0035,120.0035,120.0035,,117.8765,2.127,733.0,733,733,0,1,6.0,0.0,0.0
scpc1.txt,breadth_first_intermediate,251.0,251.0,,1,698.0988,698.0988,698.0988,,0.001,698.0978,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,breadth_first_none,inf,inf,,1,120.001,120.001,120.001,,120.001,0.0,787.0,787,787,0,1,0.0,0.0,0.0
scpc1.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,depth_first_basic,258.0,258.0,,1,120.0321,120.0321,120.0321,,117.8801,2.152,733.0,733,733,0,1,6.0,0.0,0.0
scpc1.txt,depth_first_intermediate,251.0,251.0,,1,704.964,704.964,704.964,,0.003,704.961,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,depth_first_none,inf,inf,,1,120.1336,120.1336,120.1336,,120.1336,0.0,759.0,759,759,0,1,0.0,0.0,0.0
scpc1.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,hybrid_df_bf_basic,258.0,258.0,,1,120.1445,120.1445,120.1445,,118.0625,2.082,748.0,748,748,0,1,6.0,0.0,0.0
scpc1.txt,hybrid_df_bf_intermediate,251.0,251.0,,1,697.3594,697.3594,697.3594,,0.002,697.3574,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,hybrid_df_bf_none,inf,inf,,1,120.0883,120.0883,120.0883,,120.0883,0.0,760.0,760,760,0,1,0.0,0.0,0.0
scpc1.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc1.txt,most_fractional_basic,258.0,258.0,,1,120.0893,120.0893,120.0893,,118.0783,2.011,754.0,754,754,0,1,6.0,0.0,0.0
scpc1.txt,most_fractional_intermediate,251.0,251.0,,1,694.2083,694.2083,694.2083,,0.002,694.2063,0.0,0,0,0,1,4.0,1.0,0.25
scpc1.txt,most_fractional_none,inf,inf,,1,120.1122,120.1122,120.1122,,120.1122,0.0,757.0,757,757,0,1,0.0,0.0,0.0
scpc2.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,best_first_basic,258.0,258.0,,1,120.1418,120.1418,120.1418,,118.1688,1.973,739.0,739,739,0,1,6.0,0.0,0.0
scpc2.txt,best_first_intermediate,246.0,246.0,,1,832.6077,832.6077,832.6077,,0.002,832.6057,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,best_first_none,inf,inf,,1,120.1674,120.1674,120.1674,,120.1674,0.0,782.0,782,782,0,1,0.0,0.0,0.0
scpc2.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,breadth_first_basic,258.0,258.0,,1,120.0148,120.0148,120.0148,,117.9768,2.038,739.0,739,739,0,1,6.0,0.0,0.0
scpc2.txt,breadth_first_intermediate,246.0,246.0,,1,829.7795,829.7795,829.7795,,0.002,829.7775,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,breadth_first_none,inf,inf,,1,120.0025,120.0025,120.0025,,120.0025,0.0,759.0,759,759,0,1,0.0,0.0,0.0
scpc2.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,depth_first_basic,258.0,258.0,,1,120.1355,120.1355,120.1355,,118.0915,2.044,712.0,712,712,0,1,6.0,0.0,0.0
scpc2.txt,depth_first_intermediate,246.0,246.0,,1,837.6502,837.6502,837.6502,,0.002,837.6482,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,depth_first_none,inf,inf,,1,120.023,120.023,120.023,,120.023,0.0,782.0,782,782,0,1,0.0,0.0,0.0
scpc2.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,hybrid_df_bf_basic,258.0,258.0,,1,120.1144,120.1144,120.1144,,118.0944,2.02,745.0,745,745,0,1,6.0,0.0,0.0
scpc2.txt,hybrid_df_bf_intermediate,246.0,246.0,,1,836.7501,836.7501,836.7501,,0.002,836.7481,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,hybrid_df_bf_none,inf,inf,,1,120.126,120.126,120.126,,120.126,0.0,776.0,776,776,0,1,0.0,0.0,0.0
scpc2.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc2.txt,most_fractional_basic,258.0,258.0,,1,120.0547,120.0547,120.0547,,117.9497,2.105,736.0,736,736,0,1,6.0,0.0,0.0
scpc2.txt,most_fractional_intermediate,246.0,246.0,,1,824.2452,824.2452,824.2452,,0.002,824.2432,0.0,0,0,0,1,4.0,1.0,0.25
scpc2.txt,most_fractional_none,inf,inf,,1,120.1477,120.1477,120.1477,,120.1477,0.0,778.0,778,778,0,1,0.0,0.0,0.0
scpc3.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,best_first_basic,276.0,276.0,,1,120.2724,120.2724,120.2724,,117.4254,2.847,617.0,617,617,0,1,6.0,0.0,0.0
scpc3.txt,best_first_intermediate,270.0,270.0,,1,535.4634,535.4634,535.4634,,0.004,535.4594,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,best_first_none,inf,inf,,1,120.1243,120.1243,120.1243,,120.1243,0.0,613.0,613,613,0,1,0.0,0.0,0.0
scpc3.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,breadth_first_basic,276.0,276.0,,1,120.1807,120.1807,120.1807,,116.6276,3.5531,616.0,616,616,0,1,6.0,0.0,0.0
scpc3.txt,breadth_first_intermediate,270.0,270.0,,1,580.9612,580.9612,580.9612,,0.002,580.9592,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,breadth_first_none,inf,inf,,1,120.064,120.064,120.064,,120.064,0.0,626.0,626,626,0,1,0.0,0.0,0.0
scpc3.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,depth_first_basic,276.0,276.0,,1,120.0427,120.0427,120.0427,,118.0917,1.951,707.0,707,707,0,1,6.0,0.0,0.0
scpc3.txt,depth_first_intermediate,270.0,270.0,,1,443.9885,443.9885,443.9885,,0.002,443.9865,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,depth_first_none,inf,inf,,1,120.099,120.099,120.099,,120.099,0.0,750.0,750,750,0,1,0.0,0.0,0.0
scpc3.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,hybrid_df_bf_basic,276.0,276.0,,1,120.1141,120.1141,120.1141,,118.1261,1.988,529.0,529,529,0,1,5.0,0.0,0.0
scpc3.txt,hybrid_df_bf_intermediate,270.0,270.0,,1,611.5187,611.5187,611.5187,,0.002,611.5167,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,hybrid_df_bf_none,inf,inf,,1,120.0721,120.0721,120.0721,,120.0721,0.0,679.0,679,679,0,1,0.0,0.0,0.0
scpc3.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc3.txt,most_fractional_basic,276.0,276.0,,1,120.0426,120.0426,120.0426,,117.3396,2.703,603.0,603,603,0,1,6.0,0.0,0.0
scpc3.txt,most_fractional_intermediate,270.0,270.0,,1,468.6483,468.6483,468.6483,,0.003,468.6453,0.0,0,0,0,1,4.0,1.0,0.25
scpc3.txt,most_fractional_none,inf,inf,,1,120.1294,120.1294,120.1294,,120.1294,0.0,564.0,564,564,0,1,0.0,0.0,0.0
scpc4.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,best_first_basic,257.0,257.0,,1,120.0164,120.0164,120.0164,,117.8854,2.131,649.0,649,649,0,1,6.0,0.0,0.0
scpc4.txt,best_first_intermediate,251.0,251.0,,1,564.7798,564.7798,564.7798,,0.003,564.7768,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,best_first_none,inf,inf,,1,120.0499,120.0499,120.0499,,120.0499,0.0,705.0,705,705,0,1,0.0,0.0,0.0
scpc4.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,breadth_first_basic,257.0,257.0,,1,120.0802,120.0802,120.0802,,117.8212,2.259,642.0,642,642,0,1,6.0,0.0,0.0
scpc4.txt,breadth_first_intermediate,251.0,251.0,,1,576.1806,576.1806,576.1806,,0.002,576.1785,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,breadth_first_none,inf,inf,,1,120.1339,120.1339,120.1339,,120.1339,0.0,548.0,548,548,0,1,0.0,0.0,0.0
scpc4.txt,depth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,depth_first_basic,257.0,257.0,,1,120.0848,120.0848,120.0848,,117.1878,2.897,480.0,480,480,0,1,5.0,0.0,0.0
scpc4.txt,depth_first_intermediate,251.0,251.0,,1,736.7164,736.7164,736.7164,,0.002,736.7144,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,depth_first_none,inf,inf,,1,120.0829,120.0829,120.0829,,120.0829,0.0,599.0,599,599,0,1,0.0,0.0,0.0
scpc4.txt,hybrid_df_bf_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,hybrid_df_bf_basic,257.0,257.0,,1,120.0605,120.0605,120.0605,,118.0255,2.035,680.0,680,680,0,1,6.0,0.0,0.0
scpc4.txt,hybrid_df_bf_intermediate,251.0,251.0,,1,571.7135,571.7135,571.7135,,0.003,571.7105,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,hybrid_df_bf_none,inf,inf,,1,120.0207,120.0207,120.0207,,120.0207,0.0,695.0,695,695,0,1,0.0,0.0,0.0
scpc4.txt,most_fractional_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc4.txt,most_fractional_basic,257.0,257.0,,1,120.1502,120.1502,120.1502,,118.0452,2.105,620.0,620,620,0,1,6.0,0.0,0.0
scpc4.txt,most_fractional_intermediate,251.0,251.0,,1,568.9295,568.9295,568.9295,,0.002,568.9275,0.0,0,0,0,1,4.0,1.0,0.25
scpc4.txt,most_fractional_none,inf,inf,,1,120.1041,120.1041,120.1041,,120.1041,0.0,652.0,652,652,0,1,0.0,0.0,0.0
scpc5.txt,best_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,best_first_basic,233.0,233.0,,1,120.1126,120.1126,120.1126,,117.8786,2.234,673.0,673,673,0,1,6.0,0.0,0.0
scpc5.txt,best_first_intermediate,229.0,229.0,,1,420.535,420.535,420.535,,0.002,420.533,0.0,0,0,0,1,4.0,1.0,0.25
scpc5.txt,best_first_none,inf,inf,,1,120.1284,120.1284,120.1284,,120.1284,0.0,680.0,680,680,0,1,0.0,0.0,0.0
scpc5.txt,breadth_first_advanced,inf,inf,,1,120.0,120.0,120.0,,120.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0
scpc5.txt,breadth_first_basic,233.0,233.0,,1,120.1144,120.1144,120.1144,,117.9074,2.207,668.0,668,668,0,1,6.0,0.0,0.0
